Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2022,"LAA",2957,0.077443354,0.25295908,0.306149732,0.244394618,0.308423913,0.416666666,0.725090579,0.172272048,0.298474945,351.801435088802,13.678976355183671,0.315149654036089,101.73311379655625
2022,"BAL",2974,0.079690652,0.225958305,0.352678571,0.238273921,0.307666328,0.381613508,0.689279836,0.143339587,0.287487073,324.32075846841536,-15.745589950178083,0.3031953140674427,101.63022441123036
2022,"BOS",3035,0.074794069,0.222405271,0.336296296,0.271933017,0.331573738,0.441572624,0.773146362,0.169639607,0.328528827,408.1424383577415,61.10095636364908,0.33500635231172804,107.53861555843446
2022,"CHW",2994,0.068804275,0.196392785,0.350340136,0.250366568,0.309547738,0.382697947,0.692245685,0.132331379,0.291486291,329.19868639372805,-13.154591066012651,0.30435377789712575,96.1811324490609
2022,"CLE",3014,0.07896483,0.176841406,0.44652908,0.252319109,0.321452365,0.365491651,0.686944016,0.113172542,0.295220243,325.5072331629458,-19.132973337942115,0.30172847160772115,97.98726900634918
2022,"DET",2893,0.067404078,0.232630487,0.289747399,0.23196659,0.290121317,0.343583902,0.633705219,0.111617312,0.289405684,261.8122801537806,-68.99200564816657,0.27970971282030493,82.30789200850035
2022,"KCR",2947,0.07431286,0.192059721,0.386925795,0.258704605,0.317330609,0.398352676,0.715683285,0.139648071,0.303147699,345.234261418318,8.25526720527337,0.3133551169903965,94.7080857930103
2022,"MIN",3012,0.087981407,0.217795484,0.403963414,0.255105829,0.325349301,0.412551058,0.737900359,0.157445229,0.303553299,376.23424876309497,31.822735166321785,0.32312473238646605,111.84517109465018
2022,"NYY",3000,0.103333333,0.229,0.451237263,0.240380952,0.326646606,0.439238095,0.765884701,0.198857143,0.271679473,397.290783372534,54.2514272004492,0.33215351085457195,117.19469973735835
2022,"OAK",2878,0.0771369,0.223419041,0.345256609,0.20804331,0.27752534,0.325986078,0.603511418,0.117942768,0.254059717,235.22129225338304,-93.86779676770365,0.2687954001798887,80.0705950985096
2022,"SEA",2955,0.096108291,0.235532994,0.408045977,0.223076923,0.307196198,0.38,0.687196198,0.156923077,0.264223194,322.1292728705406,-15.764492958962926,0.303005133922096,109.05404322804316
2022,"TBR",2909,0.083877621,0.229288415,0.365817091,0.241577335,0.31060606,0.386676875,0.697282935,0.14509954,0.295514511,324.70356146551967,-7.930267569345208,0.306355834644856,106.7303953200715
2022,"TEX",2952,0.079607046,0.231368563,0.344070278,0.241405082,0.306073973,0.403213751,0.709287724,0.161808669,0.285789197,338.32904327361507,0.778316800283666,0.3098928586936792,101.43605416431238
2022,"TOR",2957,0.078796077,0.199188366,0.395585738,0.260674157,0.325762711,0.434456928,0.760219639,0.173782771,0.297893681,388.3777703284157,50.25531159479745,0.33114793022757194,118.88448466830353
2022,"ARI",2945,0.090662139,0.212224108,0.4272,0.23183391,0.307245386,0.372549019,0.679794405,0.140715109,0.275077559,313.32467458724705,-23.42562672168294,0.2997836496527881,89.56173500860501
2022,"ATL",2950,0.082711864,0.25559322,0.323607427,0.256024096,0.32338983,0.45256024,0.77595007,0.196536144,0.30884808,399.6041794354952,62.282145866278476,0.33628892894508966,115.42691822067724
2022,"CHC",2987,0.086374288,0.230331436,0.375,0.24849624,0.321692411,0.393609022,0.715301433,0.145112782,0.30625,352.62483394669783,11.071981651358783,0.3144629745321296,107.96800877981767
2022,"CIN",2978,0.08462055,0.241773002,0.35,0.245858433,0.32053872,0.397213855,0.717752575,0.151355422,0.302900107,355.4881078792846,14.964373652461722,0.3160918339905951,90.95279206742066
2022,"COL",3106,0.080811332,0.1931745,0.418333333,0.282748747,0.34548387,0.457766642,0.803250512,0.175017895,0.326261197,450.1170298468467,94.95694975668158,0.34814307806871225,99.5995778090862
2022,"MIA",2940,0.075170068,0.230612244,0.325958702,0.235582359,0.302452316,0.376931775,0.679384091,0.141349416,0.287941787,311.16675383905124,-25.011815209591877,0.2990078765025768,87.05725806407632
2022,"HOU",2928,0.090846994,0.18818306,0.48275862,0.257372654,0.329564919,0.448870164,0.778435083,0.19149751,0.283384301,401.0262587115743,66.2198470876196,0.3381105260207103,124.34555383163004
2022,"LAD",3003,0.093240093,0.221445221,0.421052631,0.261503928,0.335221592,0.454545454,0.789767046,0.193041526,0.308372334,421.25436849563124,77.87197296737428,0.34235476310381396,125.39514551524431
2022,"MIL",3028,0.105350066,0.245376486,0.429340511,0.234982999,0.324172185,0.412164714,0.736336899,0.177181715,0.282872928,377.1531227015987,30.912065871907828,0.3226161350228029,107.69351374798714
2022,"WSN",2928,0.074453551,0.202527322,0.367622259,0.238687782,0.301440329,0.377073906,0.678514235,0.138386124,0.278360819,307.9580512348318,-26.84836038912301,0.29819727841420207,92.52255748079136
2022,"NYM",2990,0.089297658,0.196989966,0.453310696,0.253034901,0.330201342,0.398710166,0.728911508,0.145675265,0.294029101,365.4543422637597,23.558450612248677,0.31963847575560916,113.51223495190777
2022,"PHI",2991,0.081912403,0.223336676,0.366766467,0.259947936,0.324288107,0.440684269,0.764972376,0.180736333,0.304997424,393.2340803419519,51.2238422383833,0.33134458093082203,113.22308364351744
2022,"PIT",2944,0.088654891,0.23267663,0.381021897,0.228778073,0.302689819,0.368100494,0.670790313,0.139322421,0.278835978,304.0450875539497,-32.590867302922824,0.2958781775169789,85.0107182837167
2022,"STL",2976,0.090725806,0.182459677,0.497237569,0.251139817,0.327951564,0.421732522,0.749684086,0.170592705,0.278989098,383.09764663504143,42.80260531233326,0.32774245775143707,114.99127893433754
2022,"SDP",2955,0.091032148,0.22538071,0.403903903,0.230213089,0.308214528,0.363394216,0.671608744,0.133181127,0.277894736,308.9948510343958,-28.89891479510772,0.297336383059306,98.66057989066796
2022,"SFG",2997,0.099099099,0.237570904,0.417134831,0.238493723,0.321988655,0.392925066,0.714913721,0.154431343,0.290703922,355.5034348675327,12.80711805161995,0.3151343684311181,107.3106756829436
